exato,match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero,match_match,match_sku,match_titulo,match_departamento,match_categoria,match_preco,match_preco_oferta,match_meta_fabricante,match_cor,match_meta_tamanho,match_mpn,match_gtin,match_meta_peso,match_meta_volume,match_meta_genero
N,181456,004-1389-028,"Calção Nike Academy Knit - Cor: Branco+Preto",Futebol,Uniformes,79.9,79.9,Nike,Branco/Preto,,,,0,0,,30056,81011651,"Calção Nike Academy Knit 544899 - Masculino - Cor: Branco/Preto",Vestuario,Futebol,0,0,Nike,Branco/Preto,,,,0,0,M
S,181457,004-4179-198,"camiseta nike miler crew juvenil roxo",,,44.9,44.9,nike,Roxo,,,,0,0,,181457,82399318,"Camiseta Nike Miler SS Crew - Infantil - Cor: Roxo",Vestuario,Casual,69.99,66.49,,Roxo,NULL,,,0,0,NULL
S,181458,004-4171-018,"camiseta nike jdi print party juvenil rosa",,,24.9,24.9,nike,Rosa,,,,0,0,,181458,824092EZ,"Camiseta Nike JDI Print Party - Infantil - Cor: Rosa",Vestuario,Casual,0,0,,Rosa,NULL,,,0,0,NULL
S,181120,132-0776-833,"jaqueta adidas supernova smt verde limao",,,0,0,adidas,"Verde Limão",,,,0,0,,181120,8241463W,"Jaqueta Adidas Supernova SMT - Masculina - Cor: Verde Claro",Vestuario,"Running Performance",229.9,218.41,,"Verde Claro",NULL,,,0,0,NULL
S,181459,004-3790-006,"camiseta nike epic crew long db ml preto",,,109.9,109.9,nike,Preto,,,,0,0,,181459,82427302,"Camiseta Manga Longa Nike Epic Crew Long - Feminina - Cor: Preto",Vestuario,"Running Performance",0,0,,Preto,NULL,,,0,0,NULL
S,181460,132-6081-158,"Calção Adidas Regista 14 - Cor: Branco+Cinza",Futebol,Uniformes,59.9,59.9,Adidas,Branco+Cinza,NULL,,,0,0,NULL,181460,82433701,"Calção Adidas Regista 14 - Cor: Branco",Vestuario,Futebol,59.9,56.91,,Branco,NULL,,,0,0,NULL
S,181461,132-4779-006,"tenis adidas adi ease surf preto",,,129.9,129.9,adidas,Preto,,,,0,0,,181461,82443602,"Tênis Adidas Adi Ease Surf - Masculino - Cor: Preto",Calcados,Casual,169.9,161.41,,Preto,NULL,,,0,0,NULL
S,181462,132-4779-010,"tenis adidas adi ease surf cinza",,,119.9,119.9,adidas,Cinza,,,,0,0,,181462,82443603,"Tênis Adidas Adi Ease Surf - Masculino - Cor: Cinza",Calcados,Casual,0,0,,Cinza,NULL,,,0,0,NULL
S,181463,132-6440-028,"bermuda adidas asia 2 branco preto",,,49.9,49.9,adidas,"Branco Preto",,,,0,0,,181463,82445051,"Bermuda Adidas Ásia 2 - Masculina - Cor: Branco/Preto",Vestuario,Basquete,0,0,,Branco/Preto,NULL,,,0,0,NULL
S,181121,132-5892-010,"camiseta regata adidas all world cinza",,,0,0,adidas,Cinza,,,,0,0,,181121,82445303,"Camiseta Regata Adidas All World Ss14 - Masculina - Cor: Cinza",Vestuario,Basquete,79.9,75.91,,CINZA,NULL,,,0,0,NULL
S,181122,132-5892-016,"camiseta regata adidas all world vermelho",,,59.9,59.9,adidas,Vermelho,,,,0,0,,181122,82445306,"Camiseta Regata Adidas All World Ss14 - Masculina - Cor: Vermelho",Vestuario,Basquete,79.9,75.91,,VERMELHO,NULL,,,0,0,NULL
S,181123,132-5893-026,"bermuda adidas all world preto branco",,,0,0,adidas,"Preto Branco",,,,0,0,,181123,82445531,"Bermuda Adidas All World SS14 - Masculina - Cor: Preto/Branco",Vestuario,Basquete,99.9,94.91,,Preto/Branco,NULL,,,0,0,NULL
N,181124,026-0348-489,"tenis olympikus fire marinho verde limao",,,199.9,199.9,olympikus,"Marinho Verde Limão",,,,0,0,,85658,824465UG,"Tênis Olympikus Fire 43341997 - Masculino - Cor: Verde Cla/Laranja",Calcados,"Running Performance",199.9,189.91,,"Verde Cla/Laranja",NULL,,,0,0,NULL
S,181464,026-0389-942,"tenis olympikus circuit 2 rosa verde",,,169.9,169.9,olympikus,"Rosa Verde",,,,0,0,,181464,824502N1,"Tênis Olympikus Circuit 2 43400004 - Feminino - Cor: Rosa/Verde Cla",Calcados,"Running Performance",149.9,142.41,,"Rosa/Verde Cla",NULL,,,0,0,NULL
S,181125,132-5904-050,"camiseta regata adidas asia 1 preto laranja",,,99.9,99.9,adidas,"Preto Laranja",,,,0,0,,181125,82451031,"Camiseta Regata Adidas Asia 1 Ss14 - Masculina - Cor: Preto/Branco",Vestuario,Basquete,109.9,104.41,,Preto/Branco,NULL,,,0,0,NULL
S,181465,132-5773-310,"camisa polo adidas fir culture azul royal",,,0,0,adidas,"Azul Royal",,,,0,0,,181465,8245122R,"Camisa Polo Adidas F.I.R Culture - Cor: Azul/Branco",Vestuario,Rugby,189.9,180.41,,Azul/Branco,NULL,,,0,0,NULL
S,181126,132-5775-172,"camisa polo adidas all blacks culture preto cinza",,,139.9,139.9,adidas,"Preto Cinza",,,,0,0,,181126,82451302,"Camisa Polo Adidas All Blacks Culture - Cor: Preto",Vestuario,Rugby,149.9,142.41,,Preto,NULL,,,0,0,NULL
N,181466,132-8191-006,"short adidas basic preto",,,69.9,69.9,adidas,Preto,,,,0,0,,50172,81428602,"Short Adidas Marathon 10 STR - Feminino - Cor: Preto",Vestuario,"Running Performance",69.9,66.41,Adidas,Preto,,,,0,0,F
S,181467,004-2793-483,"bermuda nike gf aop beach roxo preto",,,0,0,nike,"Roxo Preto",,,,0,0,,181467,82453733,"Bermuda Nike GF AOP Beach 58935 - Masculina - Cor: Preto/Amarelo",Vestuario,Casual,0,0,,Preto/Amarelo,NULL,,,0,0,NULL
S,181468,132-5937-068,"bermuda adidas run miami heat vermelho preto",,,99.9,99.9,adidas,"Vermelho Preto",,,,0,0,,181468,8245383V,"Bermuda Adidas Run Miami Heat SS14 - Masculina - Cor: Vinho/Preto",Vestuario,Basquete,0,0,,Vinho/Preto,NULL,,,0,0,NULL
S,181127,026-0352-941,"tenis olympikus zonix 3 pink roxo",,,229.9,229.9,olympikus,"Pink Roxo",,,,0,0,,181127,82454571,"Tênis Olympikus Zonix 3 - Feminino - Cor: Rosa/Roxo",Calcados,"Running Performance",229.9,218.41,,Rosa/Roxo,NULL,,,0,0,NULL
S,181469,132-6022-002,"camiseta regata adidas swingman rose preto vermelho",,,199.9,199.9,adidas,"Preto Vermelho",,,,0,0,,181469,82458802,"Camiseta Regata Adidas Swingman Rose - Masculina - Cor: Preto",Vestuario,Basquete,0,0,,Preto,NULL,,,0,0,NULL
S,181470,004-4059-006,"short nike distance 5 pol preto",,,89.9,89.9,nike,Preto,,,,0,0,,181470,82459702,"Bermuda Nike 5 Distance 597980 - Masculina - Cor: Preto",Vestuario,"Running Performance",89.9,85.41,,Preto,NULL,,,0,0,NULL
S,181471,004-4059-834,"short nike distance 5 pol azul claro",,,79.9,79.9,nike,"Azul Azul claro",,,,0,0,,181471,824597K5,"Bermuda Nike 5 Distance 597980 - Masculina - Cor: Azul/Azul Claro",Vestuario,"Running Performance",89.9,85.41,,"Azul/Azul Claro",NULL,,,0,0,NULL
S,181472,132-4224-026,"calca corsario adidas forma wkt preto branco",,,0,0,adidas,"Preto Branco",,,,0,0,,181472,82460431,"Calça Corsário Adidas Forma Wkt - Feminina - Cor: Preto/Branco",Vestuario,Training,0,0,,Preto/Branco,NULL,,,0,0,NULL
S,181473,132-3725-088,"calca corsario adidas supernova marinho azul",,,0,0,adidas,"Marinho Azul",,,,0,0,,181473,82460869,"Calça Corsário Adidas Supernova SS14 - Feminina - Cor: Azul Esc/Azul",Vestuario,"Running Performance",89.9,85.41,,"Azul Esc/Azul",NULL,,,0,0,NULL
S,181474,132-4083-014,"Camiseta Adidas ESS Fun LW - Cor: Branco","Fitness e Musculação",Camisetas,49.9,49.9,Adidas,Branco,NULL,,,0,0,NULL,181474,82464601,"Camiseta Adidas Ess Fun LW SS14 - Feminina - Cor: Branco",Vestuario,Training,49.9,47.41,,Branco,NULL,,,0,0,F
S,181475,132-4083-006,"camiseta adidas ess fun lw preto",,,49.9,49.9,adidas,Preto,,,,0,0,,181475,82464602,"Camiseta Adidas Ess Fun LW SS14 - Feminina - Cor: Preto",Vestuario,Training,49.9,47.41,,Preto,NULL,,,0,0,F
S,181476,132-4083-018,"camiseta adidas ess fun lw rosa",,,59.9,59.9,adidas,Rosa,,,,0,0,,181476,824646EZ,"Camiseta Adidas Ess Fun LW SS14 - Feminina - Cor: Rosa",Vestuario,Training,49.9,47.41,,Rosa,NULL,,,0,0,F
S,181128,132-0889-416,"camiseta adidas supernova rosa escuro",,,79.9,79.9,adidas,"Rosa Escuro",,,,0,0,,181128,82465410,"Camiseta Adidas Supernova SS14 - Feminina - Cor: Rosa Escuro",Vestuario,"Running Performance",0,0,,"Rosa Escuro",NULL,,,0,0,NULL
S,181477,132-4007-006,"camiseta regata adidas techfit preto",,,79.9,79.9,adidas,Preto,,,,0,0,,181477,82468502,"Camiseta Regata Adidas Techfit SS14 - Feminina - Cor: Preto",Vestuario,Training,89.9,85.41,,Preto,NULL,,,0,0,NULL
S,181129,132-3850-208,"saia short adidas response rosa pink",,,79.9,79.9,adidas,"Rosa Pink",,,,0,0,,181129,824695NM,"Saia Adidas Response - Cor: Rosa Claro",Vestuario,"Running Performance",119.9,113.91,,"Rosa Claro",NULL,,,0,0,NULL
S,181478,132-3856-424,"short adidas adizero split azul turquesa",,,99.9,99.9,adidas,"Azul Turquesa",,,,0,0,,181478,82469704,"Short Adidas Adizero Split - Feminino - Cor: Azul",Vestuario,"Running Performance",99.9,94.91,,Azul,NULL,,,0,0,NULL
S,181130,132-3868-012,"short adidas marathon 10 clima marinho",,,59.9,59.9,adidas,Marinho,,,,0,0,,181130,82471404,"Short Adidas Marathon 10 Clima Pr Ss14 - Feminino - Cor: Azul",Vestuario,"Running Performance",89.9,85.41,,Azul,NULL,,,0,0,NULL
N,181131,132-0847-018,"short adidas marathon 10 rosa",,,79.9,79.9,adidas,Rosa,,,,0,0,,50167,814618EZ,"Short Adidas Marathon 10 Fast - Feminino - Cor: Rosa",Vestuario,"Running Performance",59.9,56.91,Adidas,Rosa,,,,0,0,F
S,181132,132-3866-350,"short adidas marathon 10 laranja cinza",,,49.9,49.9,adidas,"Laranja Cinza",,,,0,0,,181132,824719NH,"Short Adidas Marathon 10 SS14 - Feminino - Cor: Laranja Claro",Vestuario,"Running Performance",69.9,66.41,,"Laranja Claro",NULL,,,0,0,NULL
S,181046,132-3973-198,"short adidas duplo ess fun roxo",,,0,0,adidas,Roxo,,,,0,0,,181046,82472718,"Short Adidas Duplo Ess Fun - Feminina - Cor: Roxo",Vestuario,Training,99.9,94.91,,Roxo,NULL,,,0,0,NULL
S,181479,132-3978-006,"Top Adidas Basic Vida WKT - Cor: Preto","Fitness e Musculação",Tops,69.9,69.9,Adidas,Preto,NULL,,,0,0,NULL,181479,82472832,"Top Adidas Basic Vida Wkt - Cor: Preto/Cinza",Vestuario,Training,79.9,75.91,,Preto/Cinza,NULL,,,0,0,NULL
S,181480,132-3978-028,"top adidas basic vida wkt branco preto",,,54.9,54.9,adidas,"Branco Preto",,,,0,0,,181480,82472851,"Top Adidas Basic Vida Wkt - Cor: Branco/Preto",Vestuario,Training,79.9,75.91,,Branco/Preto,NULL,,,0,0,NULL
N,181481,132-3978-871,"top adidas basic vida wkt preto azul claro",,,0,0,adidas,"Preto Azul claro",,,,0,0,,181479,82472832,"Top Adidas Basic Vida Wkt - Cor: Preto/Cinza",Vestuario,Training,79.9,75.91,,Preto/Cinza,NULL,,,0,0,NULL
S,181482,132-3986-026,"top adidas ess fun 3s dupla face preto branco",,,0,0,adidas,"Preto Branco",,,,0,0,,181482,82478031,"Top Adidas Fun 3S Dupla Face - Cor: Preto/Branco",Vestuario,Training,59.9,56.91,,Preto/Branco,NULL,,,0,0,NULL
S,181483,132-3990-108,"top adidas grafica wkt azul preto",,,54.9,54.9,adidas,"Azul Preto",,,,0,0,,181483,8248033X,"Top Adidas Gráfica Wkt - Cor: Azul/Preto",Vestuario,Training,59.9,56.91,,Azul/Preto,NULL,,,0,0,NULL
S,181484,132-5868-024-01,"cachecol adidas inglaterra 3s",,,69.9,69.9,adidas,,,,,0,0,,181484,82481549,"Cachecol Adidas Inglaterra 3s - Cor: Branco/Vermelho",Acessorios,Futebol,69.9,66.41,,Branco/Vermelho,NULL,,,0,0,NULL
S,181133,132-5870-054-01,"cachecol adidas mexico 3s",,,69.9,69.9,adidas,,,,,0,0,,181133,8248196T,"Cachecol Adidas México 3s - Cor: Verde/Branco",Acessorios,Futebol,69.9,66.41,,Verde/Branco,NULL,,,0,0,NULL
S,181485,132-6063-118,"calcao adidas pepe preto azul",,,59.9,59.9,adidas,"Preto Azul",,,,0,0,,181485,82496829,"Calção Adidas Pepe SS14 - Masculino - Cor: Preto/Azul",Vestuario,Futebol,0,0,,Preto/Azul,NULL,,,0,0,NULL
N,181486,132-6073-026,"camisa adidas trofeu 14 preto branco",,,69.9,69.9,adidas,"Preto Branco",,,,0,0,,181491,82497331,"Camisa Adidas Tabela 14 - Cor: Preto/Branco",Vestuario,Futebol,59.9,56.91,,Preto/Branco,NULL,,,0,0,NULL
N,181487,132-6100-056,"camiseta adidas trofeu 14 vermelho branco",,,69.9,69.9,adidas,"Vermelho Branco",,,,0,0,,83418,8249743I,"Camiseta Adidas Entrada 14 SS14 - Masculina - Cor: Vermelho/Branco",Vestuario,Futebol,54.9,52.16,,Vermelho/Branco,NULL,,,0,0,NULL
S,181488,132-6073-044,"camisa adidas trofeu 14 branco azul",,,0,0,adidas,"Branco Azul",,,,0,0,,181488,82497152,"Camisa Adidas Troféu 14 - Masculina - Cor: Branco/Azul",Vestuario,Futebol,69.9,66.41,,Branco/Azul,NULL,,,0,0,NULL
N,181489,132-6073-036,"camisa adidas trofeu 14 marinho branco",,,0,0,adidas,"Marinho Branco",,,,0,0,,181488,82497152,"Camisa Adidas Troféu 14 - Masculina - Cor: Branco/Azul",Vestuario,Futebol,69.9,66.41,,Branco/Azul,NULL,,,0,0,NULL
S,181490,132-6076-058,"camisa adidas tabela 14 azul branco",,,0,0,adidas,"Azul Branco",,,,0,0,,181490,82497304,"Camisa Adidas Tabela 14 - Cor: Azul",Vestuario,Futebol,59.9,56.91,,Azul,NULL,,,0,0,NULL
S,181491,132-6076-026,"camisa adidas tabela 14 preto branco",,,59.9,59.9,adidas,"Preto Branco",,,,0,0,,181491,82497331,"Camisa Adidas Tabela 14 - Cor: Preto/Branco",Vestuario,Futebol,59.9,56.91,,Preto/Branco,NULL,,,0,0,NULL
S,181492,132-6076-028,"camisa adidas tabela 14 branco preto",,,59.9,59.9,adidas,"Branco Preto",,,,0,0,,181492,82497351,"Camisa Adidas Tabela 14 - Cor: Branco/Preto",Vestuario,Futebol,59.9,56.91,,Branco/Preto,NULL,,,0,0,NULL
S,181493,132-6077-058,"camisa adidas entrada 14 azul branco",,,54.9,54.9,adidas,"Azul Branco",,,,0,0,,181493,8249742R,"Camisa Adidas Entrada 14 - Cor: Azul/Branco",Vestuario,Futebol,54.9,52.16,,Azul/Branco,NULL,,,0,0,NULL
S,181494,132-6077-026,"camisa adidas entrada 14 preto branco",,,54.9,54.9,adidas,"Preto Branco",,,,0,0,,181494,82497431,"Camisa Adidas Entrada 14 - Cor: Preto/Branco",Vestuario,Futebol,54.9,52.16,,Preto/Branco,NULL,,,0,0,NULL
N,181495,132-6077-036,"camisa adidas entrada 14 marinho branco",,,54.9,54.9,adidas,"Marinho Branco",,,,0,0,,181494,82497431,"Camisa Adidas Entrada 14 - Cor: Preto/Branco",Vestuario,Futebol,54.9,52.16,,Preto/Branco,NULL,,,0,0,NULL
S,181496,132-6077-206,"camisa adidas entrada 14 laranja preto",,,54.9,54.9,adidas,"Laranja Preto",,,,0,0,,181496,824974J4,"Camisa Adidas Entrada 14 - Cor: Laranja Esc/Preto",Vestuario,Futebol,0,0,,"LARANJA ESC/PRETO",NULL,,,0,0,NULL
N,181497,132-6083-206,"calcao adidas entrada 14 laranja preto",,,39.9,39.9,adidas,"Laranja Preto",,,,0,0,,181496,824974J4,"Camisa Adidas Entrada 14 - Cor: Laranja Esc/Preto",Vestuario,Futebol,0,0,,"LARANJA ESC/PRETO",NULL,,,0,0,NULL
N,181498,132-6088-026,"Camisa Polo Adidas Condivo 14 - Cor: Preto+Branco",Futebol,Uniformes,99.9,99.9,,Preto/Branco,NULL,,,0,0,NULL,181499,82499131,"Camisa Adidas Condivo 14 - Masculina - Cor: Preto/Branco",Vestuario,Futebol,89.9,85.41,,Preto/Branco,NULL,,,0,0,NULL
S,181499,132-6089-026,"camisa adidas condivo 14 preto branco",,,79.9,79.9,adidas,"Preto Branco",,,,0,0,,181499,82499131,"Camisa Adidas Condivo 14 - Masculina - Cor: Preto/Branco",Vestuario,Futebol,89.9,85.41,,Preto/Branco,NULL,,,0,0,NULL
S,181500,132-6086-056,"jaqueta adidas condivo 14 vermelho branco",,,0,0,adidas,"Vermelho Branco",,,,0,0,,181500,8250133I,"Jaqueta Adidas Condivo 14 SS14 - Masculina - Cor: Vermelho/Branco",Vestuario,Futebol,0,0,,Vermelho/Branco,NULL,,,0,0,NULL
N,181501,132-6086-036,"jaqueta adidas condivo 14 marinho branco",,,149.9,149.9,adidas,"Marinho Branco",,,,0,0,,181500,8250133I,"Jaqueta Adidas Condivo 14 SS14 - Masculina - Cor: Vermelho/Branco",Vestuario,Futebol,0,0,,Vermelho/Branco,NULL,,,0,0,NULL
S,181502,010-0038-412-01,"monitor cardiaco polar mfc ft7f vermelho laranja",,,0,0,polar,"Vermelho Laranja",,,,0,0,,181502,8250323G,"Monitor Cardíaco Polar MFC FT7F - Cor: Vermelho/Laranja","Instrumento precisao","Running Performance",0,0,,Vermelho/Laranja,NULL,,,0,0,NULL
S,181503,132-3222-014,"camiseta adidas clima ess branco",,,0,0,adidas,Branco,,,,0,0,,181503,82507801,"Camiseta Adidas Clima Ess - Masculina - Cor: Branco",Vestuario,Training,0,0,,Branco,NULL,,,0,0,M
S,181134,132-3229-014,"camiseta adidas clima ess logo branco",,,0,0,adidas,Branco,,,,0,0,,181134,82508601,"Camiseta Adidas Clima Essentials Logo - Cor: Branco",Vestuario,Training,0,0,,Branco,NULL,,,0,0,NULL
S,181135,132-5797-805,"tenis adidas duramo 6 infantil branco pink",,,149.9,149.9,adidas,"Branco Pink",,,,0,0,,181135,82512137,"Tênis Adidas Duramo 6 K SS14 - Infantil - Cor: Branco/Rosa",Calcados,Training,179.9,170.91,,BRANCO/ROSA,NULL,,,0,0,NULL
S,181136,132-4185-026,"agasalho adidas frieda preto branco",,,0,0,adidas,"Preto Branco",,,,0,0,,181136,82517802,"Agasalho Adidas Frieda Wom - Feminino - Cor: Preto",Vestuario,Casual,0,0,,Preto,NULL,,,0,0,NULL
S,181137,132-4185-079,"agasalho adidas frieda preto azul turquesa",,,159.9,159.9,adidas,"Preto Azul Turquesa",,,,0,0,,181137,8251783X,"Agasalho Adidas Frieda Wom - Feminino - Cor: Azul/Preto",Vestuario,Casual,0,0,,Azul/Preto,NULL,,,0,0,NULL
S,181504,132-4185-483,"agasalho adidas frieda roxo preto",,,159.9,159.9,adidas,"Roxo Preto",,,,0,0,,181504,8251789A,"Agasalho Adidas Frieda Wom - Feminino - Cor: Roxo/Preto",Vestuario,Casual,0,0,,Roxo/Preto,NULL,,,0,0,NULL
S,181505,020-0469-390,"camiseta regata asics lite show fav verde claro",,,0,0,asics,"Verde claro",,,,0,0,,181505,82536107,"Camiseta Regata Asics Lite Show Fav Single - Masculina - Cor: Verde",Vestuario,"Running Performance",129.9,123.41,,Verde,NULL,,,0,0,NULL
S,181506,020-0469-042,"camiseta regata asics lite show fav laranja",,,0,0,asics,Laranja,,,,0,0,,181506,82536111,"Camiseta Regata Asics Lite Show Fav Single - Masculina - Cor: Laranja",Vestuario,"Running Performance",129.9,123.41,,Laranja,NULL,,,0,0,NULL
S,181507,132-5368-066,"camisa polo adidas thins azul vermelho",,,129.9,129.9,adidas,"Azul Vermelho",,,,0,0,,181507,82541523,"Camisa Polo Adidas Thins - Cor: Azul/Vermelho",Vestuario,Casual,129.9,123.41,,Azul/Vermelho,NULL,,,0,0,NULL
S,181508,132-4908-032,"camisa polo adidas thins branco dourado",,,129.9,129.9,adidas,"Branco dourado",,,,0,0,,181508,82541539,"Camisa Polo Adidas Thins - Cor: Branco/Amarelo",Vestuario,Casual,129.9,123.41,,Branco/Amarelo,NULL,,,0,0,NULL
N,181509,132-4908-036,"camisa polo adidas thins marinho branco",,,0,0,adidas,"Marinho Branco",,,,0,0,,181508,82541539,"Camisa Polo Adidas Thins - Cor: Branco/Amarelo",Vestuario,Casual,129.9,123.41,,Branco/Amarelo,NULL,,,0,0,NULL
N,181601,004-7104-338,"Short Nike Tempo - Cor: Pink",Running,Shorts,0,0,Nike,Pink,,,,0,0,Feminino,50203,77692118,"Short Nike Tempo - Feminino - Cor: Roxo",Vestuario,"Running Performance",69.9,66.41,Nike,Roxo,,,,0,0,F
S,181073,004-4731-310,"Calção Nike Academy Jaquard - Cor: Azul Royal",Futebol,Uniformes,49.9,49.9,Nike,"Azul Royal",,,,0,0,Masculino,181073,81106204,"Calção Nike Academy Jaquard - Masculino - Cor: Azul",Vestuario,Futebol,49.9,47.41,,Azul,NULL,,,0,0,NULL
S,180713,132-4751-032,"Calção Adidas Palmeiras 14/15 Infantil - Cor: Branco+dourado",Infantil,Calções,79.9,79.9,Adidas,Branco+dourado,,,,0,0,Infantil-U,180713,81837401,"Calção Adidas Palmeiras I 2014 - Infantil - Cor: Branco",Vestuario,Futebol,79.9,75.91,,Branco,NULL,,,0,0,NULL
S,184629,132-4751-386,"Calção Adidas Palmeiras 14/15 Infantil - Cor: Verde+Dourado",Infantil,Calções,79.9,79.9,Adidas,Verde+Dourado,,,,0,0,Infantil-U,184629,81873286,"Calção Adidas Palmeiras II 2014 - Infantil - Cor: Verde Escuro",Vestuario,Futebol,79.9,75.91,,"Verde Escuro",NULL,,,0,0,NULL
S,181445,004-2761-014,"Camisa de Compressão Nike Lightweight - Cor: Branco",Futebol,Compressão,179.9,179.9,Nike,Branco,,,,0,0,Masculino,181445,82382301,"Camisa de Compressão Nike Lightweight - Cor: Branco",Vestuario,Futebol,179.9,170.91,,Branco,NULL,,,0,0,NULL
S,184632,004-6431-026,"Calção Nike Corinthians 14/15 Infantil - Cor: Preto+Branco",Infantil,Calções,109.9,109.9,Nike,Preto+Branco,,,,0,0,Menino,184632,82384202,"Calção Nike Corinthians III 2014 - Infantil - Cor: Preto",Vestuario,Futebol,99.9,94.91,,Preto,NULL,,,0,0,NULL
N,184633,004-4799-030,"Camisa Nike Corinthians III 2014 s/nº Infantil - Cor: Amarelo",Infantil,"Camisas de Time",89.9,89.9,Nike,Amarelo,,,,0,0,Menino,186242,8238412U,"Camisa Nike Corinthians III 2014 s/nº - Infantil - Cor: Amarelo/Preto",Vestuario,Futebol,189.9,180.41,,Amarelo/Preto,NULL,,,0,0,NULL
N,184634,004-4803-030,"Camisa Nike Internacional III 2014 s/nº Infantil - Cor: Amarelo",Infantil,"Camisas de Time",0,0,Nike,Amarelo,,,,0,0,Menino,186242,8238412U,"Camisa Nike Corinthians III 2014 s/nº - Infantil - Cor: Amarelo/Preto",Vestuario,Futebol,189.9,180.41,,Amarelo/Preto,NULL,,,0,0,NULL
N,180957,004-5353-860,"Short Nike Tempo Emboss Run - Cor: Vermelho Claro",Running,Shorts,69.9,69.9,Nike,"Vermelho Claro",,,,0,0,Feminino,88818,81654914,"Short Nike Tempo Boy - Feminino - Cor: Azul Claro",Vestuario,"Running Performance",54.9,52.16,,"Azul claro",NULL,,,0,0,NULL
N,184639,334-0074-788,"Short Rainha Mithra - Cor: Bordô",Running,Shorts,59.99,59.99,Rainha,Bordô,,,,0,0,Feminino,179016,83006207,"Short Rainha Mithra - Feminino - Cor: Verde",Vestuario,"Running Performance",39.9,37.91,,Verde,NULL,,,0,0,NULL
S,184668,141-0059-010-01,"Bússola Mormaii Pro",Aventura,Equipamentos,29.9,29.9,Mormaii,,,,,0,0,Unissex,184668,81669583,"Bússola Mormaii Pro - Cor: Cinza Escuro",Optico,Aventura,19.9,18.91,,"Cinza Escuro",NULL,,,0,0,NULL
S,82804,132-4218-006,"Calça Capri Adidas CCT Clima - Cor: Preto","Fitness e Musculação",Calças,79.9,79.9,Adidas,Preto,,,,0,0,Feminino,82804,82460102,"Calça Corsário Adidas CCT Clima SS14 - Feminina - Cor: Preto",Vestuario,Training,89.9,85.41,,Preto,NULL,,,0,0,NULL
S,184670,132-3726-026,"Calça Corsário Adidas Supernova Graph - Cor: Preto+Branco",Running,Calças,0,0,Adidas,Preto+Branco,,,,0,0,Feminino,184670,82460731,"Calça Corsário Adidas Super Nova Graf - Feminina - Cor: Preto/Branco",Vestuario,"Running Performance",99.9,94.91,,Preto/Branco,NULL,,,0,0,NULL
S,180851,881-0155-002-01,"Boné Urgh 82",SKATE,Bonés,149.9,149.9,Urgh,,,,,0,0,Masculino,180851,82594919,"Boné Urgh 82 - Cor: Preto/Vermelho",Acessorios,Skate,89.9,85.41,,Preto/Vermelho,NULL,,,0,0,NULL
S,184673,881-0157-006-01,"Boné Urgh-se",SKATE,Bonés,0,0,Urgh,,,,,0,0,Masculino,184673,82595202,"Boné Urgh SE - Cor: Preto",Acessorios,Skate,119.9,113.91,,Preto,NULL,,,0,0,NULL
S,184685,141-0213-006,"Bota Mormaii Cano Curto P/ Surf 2","5 mm - Cor: Preto",SURF,,0,0,Mormaii,Preto,,,,0,0,184685,82691802,"Bota de Surf Mormaii Cano Curto Com Divisão 2.5 mm - Cor: Preto",Equipamentos,"Surf e Board",159.99,151.99,,Preto,NULL,,,0,0,NULL
N,184688,583-9316-006,"Boné New Era UFC Submission - Cor: Preto","Artes Marciais",Bonés,49.9,49.9,UFC,Preto,,,,0,0,Masculino,184689,83094902,"Boné UFC New Era 1003 - Adulto - Cor: Preto",Acessorios,"Artes Marciais",79.9,75.91,,Preto,NULL,,,0,0,NULL
S,184689,583-8354-120,"Boné New Era UFC - Cor: Preto+Dourado","Artes Marciais",Bonés,0,0,UFC,Preto+Dourado,,,,0,0,Masculino,184689,83094902,"Boné UFC New Era 1003 - Adulto - Cor: Preto",Acessorios,"Artes Marciais",79.9,75.91,,Preto,NULL,,,0,0,NULL
S,184690,004-4927-120-01,"Mala Nike FB Libero Comp Duffel 2.0 - Cor: Preto+Dourado",Futebol,malas,149.9,149.9,Nike,Preto+Dourado,,,,0,0,Masculino,184690,8103373L,"Bolsa Nike FB Libero Comp Duffe - Masculina - Cor: Preto/Ouro",Acessorios,Futebol,149.9,142.41,,Preto/Ouro,NULL,,,0,0,NULL
S,184693,004-4929-026-01,"Mala Nike Football Club Team - Cor: Preto+Branco",Futebol,malas,0,0,Nike,Preto+Branco,,,,0,0,Masculino,184693,82242502,"Bolsa Nike Football Club Team Duffel - Cor: Preto",Acessorios,Futebol,99.9,94.91,,Preto,NULL,,,0,0,NULL
S,184697,004-3823-074-01,"Bolsa Nike Graphic Reversible - Cor: Amarelo+Azul","Fitness e Musculação",Bolsas,99.9,99.9,Nike,Amarelo+Azul,,,,0,0,Feminino,184697,823195G4,"Bolsa Nike Graphic Reversível - Cor: Laranja Cla/Azul Cla",Acessorios,Training,129.9,123.41,,"Laranja Cla/Azul Cla",NULL,,,0,0,NULL
