match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero
181355,004-4244-450,chuteira nike tiempo genio leather fg verde limao preto,,,269.9,269.9,nike,Verde Limão Preto,,,,0,0,
181356,004-4248-450,chuteira nike tiempo genio leather tf verde limao preto,,,269.9,269.9,nike,Verde Limão Preto,,,,0,0,
181357,004-4246-450,chuteira nike tiempo genio leather ic verde limao preto,,,269.9,269.9,nike,Verde Limão Preto,,,,0,0,
181358,004-4259-450,chuteira nike tiempo legacy fg verde limao preto,,,0,0,nike,Verde Limão Preto,,,,0,0,
181359,032-0547-392,chuteira penalty s11 r1 4 campo azul laranja,,,129.99,129.99,penalty,Azul Laranja,,,,0,0,
181360,032-0547-937,chuteira penalty s11 r1 4 campo preto pink,,,129.99,129.99,penalty,Preto Pink,,,,0,0,
181361,032-0553-274,chuteira penalty brasil 70 r1 campo amarelo preto,,,139.99,139.99,penalty,Amarelo Preto,,,,0,0,
181362,032-0559-468,chuteira penalty victoria pro 4 campo roxo laranja,,,139.99,139.99,penalty,Roxo Laranja,,,,0,0,
181097,032-0554-274,chuteira penalty brasil 70 r1 4 society amarelo preto,,,0,0,penalty,Amarelo Preto,,,,0,0,
181363,032-0531-392,Chuteira Penalty K Soccer S11 4 Society Juvenil - Cor: Azul+Laranja,Infantil,Chuteiras,109.99,109.99,,AZUL/LARANJA,NULL,,,0,0,NULL
181364,032-0550-234,chuteira penalty s11 r2 4 society preto rosa,,,109.99,109.99,penalty,Preto Rosa,,,,0,0,
181365,004-4258-450,chuteira nike tiempo legend 5 fg verde limao preto,,,899.9,899.9,nike,Verde Limão Preto,,,,0,0,
181366,004-4257-026,chuteira nike tiempo legacy tf preto branco,,,0,0,nike,Preto Branco,,,,0,0,
181367,004-4260-450,chuteira nike tiempo legacy ic verde limao preto,,,0,0,nike,Verde Limão Preto,,,,0,0,
181368,004-2657-218,tenis nike air max tailwind 6 verde agua,,,0,0,nike,Verde água,,,,0,0,
181369,004-3667-128,tenis nike air futurun 2 cinza preto,,,0,0,nike,Cinza Preto,,,,0,0,
181370,004-3669-834,tenis nike air futurun 2 azul claro,,,249.9,249.9,nike,Azul Azul claro,,,,0,0,
181098,004-3723-150,tenis nike air sculpt tr cinza laranja,,,224.9,224.9,nike,Cinza Laranja,,,,0,0,
181371,032-0558-318,chuteira penalty max 500 s futsal branco laranja,,,199.99,199.99,penalty,Branco Laranja,,,,0,0,
181372,032-0557-318,chuteira penalty max 400 s futsal branco laranja,,,129.99,129.99,penalty,Branco Laranja,,,,0,0,
181099,032-0557-068,chuteira penalty max 400 s futsal vermelho preto,,,0,0,penalty,Vermelho Preto,,,,0,0,
181373,032-0565-046,chuteira penalty victoria pro 4 futsal amarelo verde,,,139.99,139.99,penalty,Amarelo Verde,,,,0,0,
181374,025-1990-108-01,mochila puma evopower football azul preto,,,119.9,119.9,puma,Azul Preto,,,,0,0,
181375,132-4445-054,camisa adidas palmeiras 1415 sno infantil savoia verde branco,,,79.9,79.9,adidas,Verde Branco,,,,0,0,
181376,132-4662-054,kit adidas palmeiras savoia 1415 sno infantil verde branco,,,79.9,79.9,adidas,Verde Branco,,,,0,0,
181100,306-0671-006,bone new era nba 5950 san antonio spurs preto,,,129.9,129.9,new_era,Preto,,,,0,0,
181377,004-3856-088,tenis nike lunareclipse 4 marinho azul,,,349.9,349.9,nike,Marinho Azul,,,,0,0,
181378,025-2039-046-01,bola puma selecao africa fan balls amarelo verde,,,0,0,puma,Amarelo Verde,,,,0,0,
181379,004-4223-056,blusao nike logo exp c capuz vermelho branco,,,259.9,259.9,nike,Vermelho Branco,,,,0,0,
181101,004-4835-058-01,sacola nike allegiance selecao brasil 2 0 azul,,,39.9,39.9,nike,Azul,,,,0,0,
181380,004-4854-028-01,Bola Nike Ordem CSF Campo - Libertadores,Futebol,BOLAS,399.9,399.9,,NULL,NULL,NULL,NULL,0,0,NULL
181381,004-5293-068-01,Bola Nike Manchester United Prestige Campo,Futebol,BOLAS,99.9,99.9,,VERMELHO/PRETO,NULL,,,0,0,NULL
181382,004-4911-110-01,bola nike cbf society,,,99.9,99.9,nike,,,,,0,0,
181383,004-5275-058-01,minibola nike selecao franca skills,,,0,0,nike,,,,,0,0,
181102,004-5277-392-01,bola nike selecao holanda supporters ball campo,,,0,0,nike,,,,,0,0,
181384,004-5278-912-01,minibola nike selecao portugal skills,,,0,0,nike,,,,,0,0,
181385,004-5288-912-01,bola nike selecao portugal prestige campo,,,79.9,79.9,nike,,,,,0,0,
181386,025-2352-310,tenis puma sf 77 azul royal,,,179.9,179.9,puma,Azul Royal,,,,0,0,
181387,025-2352-274,tenis puma sf 77 amarelo preto,,,0,0,puma,Amarelo Preto,,,,0,0,
181103,025-2369-805,tenis puma takala 2 branco pink,,,0,0,puma,Branco Pink,,,,0,0,
181104,025-2369-900,tenis puma takala 2 branco verde agua,,,0,0,puma,Branco Verde Água,,,,0,0,
181388,004-3730-050,tenis nike free tr fit 4 prt preto laranja,,,279.9,279.9,nike,Preto Laranja,,,,0,0,
181389,004-3730-407,tenis nike free tr fit 4 prt branco verde limao,,,349.9,349.9,nike,Branco Verde Limão,,,,0,0,
181390,004-3903-014,camiseta nike selecao franca blockbuster td infantil branco,,,69.9,69.9,nike,Branco,,,,0,0,
181105,132-3915-128,tenis adidas aresta cinza preto,,,179.9,179.9,adidas,Cinza Preto,,,,0,0,
181391,132-3915-450,tenis adidas aresta verde limao preto,,,0,0,adidas,Verde Limão Preto,,,,0,0,
181392,132-3950-002,tenis adidas springblade ff preto vermelho,,,0,0,adidas,Preto Vermelho,,,,0,0,
181393,132-3951-469,tenis adidas springblade ff branco violeta,,,0,0,adidas,Branco Violeta,,,,0,0,
181394,132-3951-234,tenis adidas springblade ff preto rosa,,,0,0,adidas,Preto Rosa,,,,0,0,
181106,004-3904-010,camiseta nike selecao holanda blockbuster td infantil cinza,,,69.9,69.9,nike,Cinza,,,,0,0,
181395,020-0612-399,tenis asics gel hyper speed 6 amarelo vermelho,,,259.9,259.9,asics,Amarelo Vermelho,,,,0,0,
181396,020-0332-451,tenis asics gel fuji trabuco neutral 2 preto verde limao,,,0,0,asics,Preto Verde Limão,,,,0,0,
181397,020-0601-140,tenis asics gel kayano 20 verde laranja,,,599.9,599.9,asics,Verde laranja,,,,0,0,
181398,020-0587-140,tenis asics gt 2000 2 verde laranja,,,499.9,499.9,asics,Verde laranja,,,,0,0,
181399,020-0587-818,tenis asics gt 2000 2 azul verde,,,499.9,499.9,asics,Azul Verde,,,,0,0,
181400,020-0606-051,tenis asics gel ds trainer 19 azul verde limao,,,399.9,399.9,asics,Azul Verde Limão,,,,0,0,
181401,020-0607-062,tenis asics gel ds racer 10 vermelho amarelo,,,399.9,399.9,asics,Vermelho Amarelo,,,,0,0,
181402,020-0605-066,tenis asics gel noosa tri 9 azul vermelho,,,499.9,499.9,asics,Azul Vermelho,,,,0,0,
181403,020-0605-080,tenis asics gel noosa tri 9 branco marinho,,,499.9,499.9,asics,Branco Marinho,,,,0,0,
181404,020-0605-244,tenis asics gel noosa tri 9 preto verde,,,499.9,499.9,asics,Preto verde,,,,0,0,
181405,020-0598-392,tenis asics gel excel 33 3 0 azul laranja,,,0,0,asics,Azul Laranja,,,,0,0,
181406,020-0598-471,tenis asics gel excel 33 3 0 cinza verde limao,,,369.9,369.9,asics,Cinza Verde Limão,,,,0,0,
181407,020-0585-038,tenis asics gel trail tambora 4 preto prata,,,229.9,229.9,asics,Preto Prata,,,,0,0,
181408,020-0580-024,tenis asics gel contend 2 branco vermelho,,,229.9,229.9,asics,Branco Vermelho,,,,0,0,
181409,020-0582-056,tenis asics gel galaxy 7 vermelho branco,,,229.9,229.9,asics,Vermelho Branco,,,,0,0,
181411,020-0624-424,tenis asics gel hyper speed 6 azul turquesa,,,279.9,279.9,asics,Azul Turquesa,,,,0,0,
181412,020-0334-943,tenis asics gel fuji trabuco neutral 2 roxo azul,,,0,0,asics,Roxo Azul,,,,0,0,
181413,020-0617-076,Tênis Asics Gel Kayano 20 - Cor: Azul+amarelo,Running,Tênis Performance,599.9,599.9,,AZUL/VERDE CLA,NULL,,,0,0,NULL
181414,020-0590-416,tenis asics gt 2000 2 rosa escuro,,,499.9,499.9,asics,Rosa Escuro,,,,0,0,
181415,020-0622-218,tenis asics gel ds trainer 19 verde agua,,,399.9,399.9,asics,Verde água,,,,0,0,
181416,020-0621-897,tenis asics gel noosa tri 9 pink laranja,,,0,0,asics,Pink Laranja,,,,0,0,
181417,020-0615-392,tenis asics gel excel 33 3 0 azul laranja,,,369.9,369.9,asics,Azul Laranja,,,,0,0,
181418,020-0625-824,tenis asics gel fuji racer 3 preto verde claro,,,0,0,asics,Preto Verde Claro,,,,0,0,
181419,020-0581-162,tenis asics gel contend 2 azul claro,,,0,0,asics,Azul claro,,,,0,0,
181420,020-0583-978,tenis asics gel galaxy 7 roxo verde,,,0,0,asics,Roxo Verde,,,,0,0,
181107,004-4221-016-01,mochila nike hayward vermelho,,,199.9,199.9,nike,Vermelho,,,,0,0,
181421,004-4763-008,calcao nike selecao portugal 2014 infantil azul,,,79.9,79.9,nike,Azul,,,,0,0,
181422,032-0310-044,Camisa Penalty Digital - Cor: Branco+Azul,Futebol,Uniformes,39.99,39.99,Penalty,Branco/Azul,,,,0,0,
181108,004-5197-014,short nike gladiator 10 sw branco,,,99.9,99.9,nike,Branco,,,,0,0,
181423,025-2621-268,tenis puma ultra v3 grafite cinza,,,0,0,puma,Grafite Cinza,,,,0,0,
181424,025-2621-088,tenis puma ultra v3 marinho azul,,,0,0,puma,Marinho Azul,,,,0,0,
181425,004-4388-342,camisa polo nike matchup azul escuro,,,0,0,nike,Azul Escuro,,,,0,0,
181109,004-4388-014,Camisa Polo Nike Matchup - Cor: Branco,Casual,Camisas Polo,99.9,99.9,,Branco,NULL,,,0,0,NULL
181426,025-2626-080,tenis puma surgo mesh branco marinho,,,179.9,179.9,puma,Branco Marinho,,,,0,0,
181427,132-8248-937-01,bolsa adidas shoulder cool training,,,0,0,adidas,,,,,0,0,
181110,004-5209-002,tenis nike zoom born ready preto vermelho,,,279.9,279.9,nike,Preto Vermelho,,,,0,0,
181111,004-5207-002,tenis nike zoom attero 2 preto vermelho,,,179.9,179.9,nike,Preto Vermelho,,,,0,0,
181428,004-5141-471,tenis nike air vapor advantage cinza verde limao,,,249.9,249.9,nike,Cinza Verde Limão,,,,0,0,
181429,004-5147-240,tenis nike vapor court cinza azul,,,159.9,159.9,nike,Cinza Azul,,,,0,0,
181430,004-4249-388,chuteira nike tiempo rio 2 fg r infantil laranja branco,,,99.9,99.9,nike,Laranja Branco,,,,0,0,
181431,004-4262-026,chuteira nike tiempo rio 2 tf infantil preto branco,,,169.9,169.9,nike,Preto Branco,,,,0,0,
181432,004-4262-388,chuteira nike tiempo rio 2 tf infantil laranja branco,,,119.9,119.9,nike,Laranja Branco,,,,0,0,
181112,004-4261-388,chuteira nike tiempo rio 2 ic laranja branco,,,0,0,nike,Laranja Branco,,,,0,0,
181433,004-4267-388,chuteira nike tiempo rio 2 ic infantil laranja branco,,,119.9,119.9,nike,Laranja Branco,,,,0,0,
181113,132-0215-451,tenis adidas cosmic ice preto verde limao,,,299.9,299.9,adidas,Preto Verde Limão,,,,0,0,
181434,032-0435-318-01,Bola Penalty S11 Pro 4 Campo,Futebol,BOLAS,369.99,369.99,Penalty,Azul / Laranja,NULL,,,0,0,NULL
181114,004-3761-128,calca capri nike pro hypercool cinza preto,,,94.9,94.9,nike,Cinza Preto,,,,0,0,
181115,032-0453-028-01,bola penalty s11 astro kick off society,,,0,0,penalty,,,,,0,0,
181116,032-0454-028-01,bola penalty s11 astro society,,,0,0,penalty,,,,,0,0,
181435,032-0460-114-01,bola penalty matis society branco verde,,,0,0,penalty,Branco Verde,,,,0,0,
181436,032-0461-114-01,bola penalty matis cc 4 society branco verde,,,79.99,79.99,penalty,Branco Verde,,,,0,0,
181437,032-0460-387-01,bola penalty matis society laranja azul,,,0,0,penalty,Laranja Azul,,,,0,0,
181438,032-0465-078-01,bola penalty max 500 futsal branco amarelo,,,0,0,penalty,Branco Amarelo,,,,0,0,
181439,032-0594-066-01,bola penalty hand suecia h3l pro 4,,,199.99,199.99,penalty,,,,,0,0,
181440,032-0596-066-01,bola penalty hand suecia h3l ultra grip 4,,,0,0,penalty,,,,,0,0,
181441,004-2517-471,blusao nike selecao brasil aw77 best fz c capuz cinza verde limao,,,279.9,279.9,nike,Cinza Verde Limão,,,,0,0,
181442,004-2511-010,blusao nike selecao brasil squad midlayer cinza,,,159.9,159.9,nike,Cinza,,,,0,0,
181443,025-1318-006,Camiseta Puma Mini Wing Logo - Cor: Preto,Automobilismo,Camisetas,0,0,,Preto,NULL,,,0,0,NULL
181444,123-4820-008,bermuda de compressao nike pro core hyperstrong slider azul,,,0,0,nike,Azul,,,,0,0,
181117,004-3780-819,camiseta nike core 2 0 amarelo cinza,,,79.9,79.9,nike,Amarelo Cinza,,,,0,0,
181446,004-4828-128,camisa nike squad training top cinza preto,,,0,0,nike,Cinza Preto,,,,0,0,
181447,131-0351-108,tenis fila windspeed azul preto,,,199.9,199.9,fila,Azul Preto,,,,0,0,
181118,131-0351-050,tenis fila windspeed preto laranja,,,199.9,199.9,fila,Preto Laranja,,,,0,0,
181119,131-0352-977,tenis fila windspeed azul roxo,,,199.9,199.9,fila,Azul Roxo,,,,0,0,
181448,025-2654-432,tenis puma faas 500 v3 azul claro marinho,,,249.9,249.9,puma,Azul Claro Marinho,,,,0,0,
181449,025-2654-430,tenis puma faas 500 v3 verde cinza,,,249.9,249.9,puma,Verde Cinza,,,,0,0,
181450,025-2656-392,tenis puma faas 300 v3 azul laranja,,,199.9,199.9,puma,Azul Laranja,,,,0,0,
181451,025-2656-450,tenis puma faas 300 v3 verde limao preto,,,199.9,199.9,puma,Verde Limão Preto,,,,0,0,
181452,025-2655-881,tenis puma faas 500 v3 cinza azul claro,,,249.9,249.9,puma,Cinza Azul Claro,,,,0,0,
181453,025-2648-088,tenis puma mobium elite v2 marinho azul,,,299.9,299.9,puma,Marinho Azul,,,,0,0,
181454,025-2648-432,tenis puma mobium elite v2 azul claro marinho,,,299.9,299.9,puma,Azul Claro Marinho,,,,0,0,
181455,004-4723-026,calcao nike academy woven infantil preto branco,,,49.9,49.9,nike,Preto Branco,,,,0,0,
181456,004-1389-028,Calção Nike Academy Knit - Cor: Branco+Preto,Futebol,Uniformes,79.9,79.9,Nike,Branco/Preto,,,,0,0,
181457,004-4179-198,camiseta nike miler crew juvenil roxo,,,44.9,44.9,nike,Roxo,,,,0,0,
181458,004-4171-018,camiseta nike jdi print party juvenil rosa,,,24.9,24.9,nike,Rosa,,,,0,0,
181120,132-0776-833,jaqueta adidas supernova smt verde limao,,,0,0,adidas,Verde Limão,,,,0,0,
181459,004-3790-006,camiseta nike epic crew long db ml preto,,,109.9,109.9,nike,Preto,,,,0,0,
181460,132-6081-158,Calção Adidas Regista 14 - Cor: Branco+Cinza,Futebol,Uniformes,59.9,59.9,Adidas,Branco+Cinza,NULL,,,0,0,NULL
181461,132-4779-006,tenis adidas adi ease surf preto,,,129.9,129.9,adidas,Preto,,,,0,0,
181462,132-4779-010,tenis adidas adi ease surf cinza,,,119.9,119.9,adidas,Cinza,,,,0,0,
181463,132-6440-028,bermuda adidas asia 2 branco preto,,,49.9,49.9,adidas,Branco Preto,,,,0,0,
181121,132-5892-010,camiseta regata adidas all world cinza,,,0,0,adidas,Cinza,,,,0,0,
181122,132-5892-016,camiseta regata adidas all world vermelho,,,59.9,59.9,adidas,Vermelho,,,,0,0,
181123,132-5893-026,bermuda adidas all world preto branco,,,0,0,adidas,Preto Branco,,,,0,0,
181124,026-0348-489,tenis olympikus fire marinho verde limao,,,199.9,199.9,olympikus,Marinho Verde Limão,,,,0,0,
181464,026-0389-942,tenis olympikus circuit 2 rosa verde,,,169.9,169.9,olympikus,Rosa Verde,,,,0,0,
181125,132-5904-050,camiseta regata adidas asia 1 preto laranja,,,99.9,99.9,adidas,Preto Laranja,,,,0,0,
181465,132-5773-310,camisa polo adidas fir culture azul royal,,,0,0,adidas,Azul Royal,,,,0,0,
181126,132-5775-172,camisa polo adidas all blacks culture preto cinza,,,139.9,139.9,adidas,Preto Cinza,,,,0,0,
181466,132-8191-006,short adidas basic preto,,,69.9,69.9,adidas,Preto,,,,0,0,
181467,004-2793-483,bermuda nike gf aop beach roxo preto,,,0,0,nike,Roxo Preto,,,,0,0,
181468,132-5937-068,bermuda adidas run miami heat vermelho preto,,,99.9,99.9,adidas,Vermelho Preto,,,,0,0,
181127,026-0352-941,tenis olympikus zonix 3 pink roxo,,,229.9,229.9,olympikus,Pink Roxo,,,,0,0,
181469,132-6022-002,camiseta regata adidas swingman rose preto vermelho,,,199.9,199.9,adidas,Preto Vermelho,,,,0,0,
181470,004-4059-006,short nike distance 5 pol preto,,,89.9,89.9,nike,Preto,,,,0,0,
181471,004-4059-834,short nike distance 5 pol azul claro,,,79.9,79.9,nike,Azul Azul claro,,,,0,0,
181472,132-4224-026,calca corsario adidas forma wkt preto branco,,,0,0,adidas,Preto Branco,,,,0,0,
181473,132-3725-088,calca corsario adidas supernova marinho azul,,,0,0,adidas,Marinho Azul,,,,0,0,
181474,132-4083-014,Camiseta Adidas ESS Fun LW - Cor: Branco,Fitness e Musculação,Camisetas,49.9,49.9,Adidas,Branco,NULL,,,0,0,NULL
181475,132-4083-006,camiseta adidas ess fun lw preto,,,49.9,49.9,adidas,Preto,,,,0,0,
181476,132-4083-018,camiseta adidas ess fun lw rosa,,,59.9,59.9,adidas,Rosa,,,,0,0,
181128,132-0889-416,camiseta adidas supernova rosa escuro,,,79.9,79.9,adidas,Rosa Escuro,,,,0,0,
181477,132-4007-006,camiseta regata adidas techfit preto,,,79.9,79.9,adidas,Preto,,,,0,0,
181129,132-3850-208,saia short adidas response rosa pink,,,79.9,79.9,adidas,Rosa Pink,,,,0,0,
181478,132-3856-424,short adidas adizero split azul turquesa,,,99.9,99.9,adidas,Azul Turquesa,,,,0,0,
181130,132-3868-012,short adidas marathon 10 clima marinho,,,59.9,59.9,adidas,Marinho,,,,0,0,
181131,132-0847-018,short adidas marathon 10 rosa,,,79.9,79.9,adidas,Rosa,,,,0,0,
181132,132-3866-350,short adidas marathon 10 laranja cinza,,,49.9,49.9,adidas,Laranja Cinza,,,,0,0,
181046,132-3973-198,short adidas duplo ess fun roxo,,,0,0,adidas,Roxo,,,,0,0,
181479,132-3978-006,Top Adidas Basic Vida WKT - Cor: Preto,Fitness e Musculação,Tops,69.9,69.9,Adidas,Preto,NULL,,,0,0,NULL
181480,132-3978-028,top adidas basic vida wkt branco preto,,,54.9,54.9,adidas,Branco Preto,,,,0,0,
181481,132-3978-871,top adidas basic vida wkt preto azul claro,,,0,0,adidas,Preto Azul claro,,,,0,0,
181482,132-3986-026,top adidas ess fun 3s dupla face preto branco,,,0,0,adidas,Preto Branco,,,,0,0,
181483,132-3990-108,top adidas grafica wkt azul preto,,,54.9,54.9,adidas,Azul Preto,,,,0,0,
181484,132-5868-024-01,cachecol adidas inglaterra 3s,,,69.9,69.9,adidas,,,,,0,0,
181133,132-5870-054-01,cachecol adidas mexico 3s,,,69.9,69.9,adidas,,,,,0,0,
181485,132-6063-118,calcao adidas pepe preto azul,,,59.9,59.9,adidas,Preto Azul,,,,0,0,
181486,132-6073-026,camisa adidas trofeu 14 preto branco,,,69.9,69.9,adidas,Preto Branco,,,,0,0,
181487,132-6100-056,camiseta adidas trofeu 14 vermelho branco,,,69.9,69.9,adidas,Vermelho Branco,,,,0,0,
181488,132-6073-044,camisa adidas trofeu 14 branco azul,,,0,0,adidas,Branco Azul,,,,0,0,
181489,132-6073-036,camisa adidas trofeu 14 marinho branco,,,0,0,adidas,Marinho Branco,,,,0,0,
181490,132-6076-058,camisa adidas tabela 14 azul branco,,,0,0,adidas,Azul Branco,,,,0,0,
181491,132-6076-026,camisa adidas tabela 14 preto branco,,,59.9,59.9,adidas,Preto Branco,,,,0,0,
181492,132-6076-028,camisa adidas tabela 14 branco preto,,,59.9,59.9,adidas,Branco Preto,,,,0,0,
181493,132-6077-058,camisa adidas entrada 14 azul branco,,,54.9,54.9,adidas,Azul Branco,,,,0,0,
181494,132-6077-026,camisa adidas entrada 14 preto branco,,,54.9,54.9,adidas,Preto Branco,,,,0,0,
181495,132-6077-036,camisa adidas entrada 14 marinho branco,,,54.9,54.9,adidas,Marinho Branco,,,,0,0,
181496,132-6077-206,camisa adidas entrada 14 laranja preto,,,54.9,54.9,adidas,Laranja Preto,,,,0,0,
181497,132-6083-206,calcao adidas entrada 14 laranja preto,,,39.9,39.9,adidas,Laranja Preto,,,,0,0,
181498,132-6088-026,Camisa Polo Adidas Condivo 14 - Cor: Preto+Branco,Futebol,Uniformes,99.9,99.9,,Preto/Branco,NULL,,,0,0,NULL
181499,132-6089-026,camisa adidas condivo 14 preto branco,,,79.9,79.9,adidas,Preto Branco,,,,0,0,
181500,132-6086-056,jaqueta adidas condivo 14 vermelho branco,,,0,0,adidas,Vermelho Branco,,,,0,0,
181501,132-6086-036,jaqueta adidas condivo 14 marinho branco,,,149.9,149.9,adidas,Marinho Branco,,,,0,0,
181502,010-0038-412-01,monitor cardiaco polar mfc ft7f vermelho laranja,,,0,0,polar,Vermelho Laranja,,,,0,0,
181503,132-3222-014,camiseta adidas clima ess branco,,,0,0,adidas,Branco,,,,0,0,
181134,132-3229-014,camiseta adidas clima ess logo branco,,,0,0,adidas,Branco,,,,0,0,
181135,132-5797-805,tenis adidas duramo 6 infantil branco pink,,,149.9,149.9,adidas,Branco Pink,,,,0,0,
181136,132-4185-026,agasalho adidas frieda preto branco,,,0,0,adidas,Preto Branco,,,,0,0,
181137,132-4185-079,agasalho adidas frieda preto azul turquesa,,,159.9,159.9,adidas,Preto Azul Turquesa,,,,0,0,
181504,132-4185-483,agasalho adidas frieda roxo preto,,,159.9,159.9,adidas,Roxo Preto,,,,0,0,
181505,020-0469-390,camiseta regata asics lite show fav verde claro,,,0,0,asics,Verde claro,,,,0,0,
181506,020-0469-042,camiseta regata asics lite show fav laranja,,,0,0,asics,Laranja,,,,0,0,
181507,132-5368-066,camisa polo adidas thins azul vermelho,,,129.9,129.9,adidas,Azul Vermelho,,,,0,0,
181508,132-4908-032,camisa polo adidas thins branco dourado,,,129.9,129.9,adidas,Branco dourado,,,,0,0,
181509,132-4908-036,camisa polo adidas thins marinho branco,,,0,0,adidas,Marinho Branco,,,,0,0,
181601,004-7104-338,Short Nike Tempo - Cor: Pink,Running,Shorts,0,0,Nike,Pink,,,,0,0,Feminino
181073,004-4731-310,Calção Nike Academy Jaquard - Cor: Azul Royal,Futebol,Uniformes,49.9,49.9,Nike,Azul Royal,,,,0,0,Masculino
180713,132-4751-032,Calção Adidas Palmeiras 14/15 Infantil - Cor: Branco+dourado,Infantil,Calções,79.9,79.9,Adidas,Branco+dourado,,,,0,0,Infantil-U
184629,132-4751-386,Calção Adidas Palmeiras 14/15 Infantil - Cor: Verde+Dourado,Infantil,Calções,79.9,79.9,Adidas,Verde+Dourado,,,,0,0,Infantil-U
181445,004-2761-014,Camisa de Compressão Nike Lightweight - Cor: Branco,Futebol,Compressão,179.9,179.9,Nike,Branco,,,,0,0,Masculino
184632,004-6431-026,Calção Nike Corinthians 14/15 Infantil - Cor: Preto+Branco,Infantil,Calções,109.9,109.9,Nike,Preto+Branco,,,,0,0,Menino
184633,004-4799-030,Camisa Nike Corinthians III 2014 s/nº Infantil - Cor: Amarelo,Infantil,Camisas de Time,89.9,89.9,Nike,Amarelo,,,,0,0,Menino
184634,004-4803-030,Camisa Nike Internacional III 2014 s/nº Infantil - Cor: Amarelo,Infantil,Camisas de Time,0,0,Nike,Amarelo,,,,0,0,Menino
180957,004-5353-860,Short Nike Tempo Emboss Run - Cor: Vermelho Claro,Running,Shorts,69.9,69.9,Nike,Vermelho Claro,,,,0,0,Feminino
184639,334-0074-788,Short Rainha Mithra - Cor: Bordô,Running,Shorts,59.99,59.99,Rainha,Bordô,,,,0,0,Feminino
184668,141-0059-010-01,Bússola Mormaii Pro,Aventura,Equipamentos,29.9,29.9,Mormaii,,,,,0,0,Unissex
82804,132-4218-006,Calça Capri Adidas CCT Clima - Cor: Preto,Fitness e Musculação,Calças,79.9,79.9,Adidas,Preto,,,,0,0,Feminino
184670,132-3726-026,Calça Corsário Adidas Supernova Graph - Cor: Preto+Branco,Running,Calças,0,0,Adidas,Preto+Branco,,,,0,0,Feminino
180851,881-0155-002-01,Boné Urgh 82,SKATE,Bonés,149.9,149.9,Urgh,,,,,0,0,Masculino
184673,881-0157-006-01,Boné Urgh-se,SKATE,Bonés,0,0,Urgh,,,,,0,0,Masculino
184685,141-0213-006,Bota Mormaii Cano Curto P/ Surf 2,5 mm - Cor: Preto,SURF,,0,0,Mormaii,Preto,,,,0,0
184688,583-9316-006,Boné New Era UFC Submission - Cor: Preto,Artes Marciais,Bonés,49.9,49.9,UFC,Preto,,,,0,0,Masculino
184689,583-8354-120,Boné New Era UFC - Cor: Preto+Dourado,Artes Marciais,Bonés,0,0,UFC,Preto+Dourado,,,,0,0,Masculino
184690,004-4927-120-01,Mala Nike FB Libero Comp Duffel 2.0 - Cor: Preto+Dourado,Futebol,malas,149.9,149.9,Nike,Preto+Dourado,,,,0,0,Masculino
184693,004-4929-026-01,Mala Nike Football Club Team - Cor: Preto+Branco,Futebol,malas,0,0,Nike,Preto+Branco,,,,0,0,Masculino
184697,004-3823-074-01,Bolsa Nike Graphic Reversible - Cor: Amarelo+Azul,Fitness e Musculação,Bolsas,99.9,99.9,Nike,Amarelo+Azul,,,,0,0,Feminino
184720,132-8252-937-01,Bolsa Adidas Tote Cool Training - Cor: Preto+Pink,Fitness e Musculação,Bolsas,149.9,149.9,Adidas,Preto+Pink,,,,0,0,Feminino
184721,132-5382-016-01,Mochila Adidas Classic - Cor: Vermelho+Branco,Casual,MOCHILAS,99.9,99.9,Adidas,Vermelho+Branco,,,,0,0,Unissex
184725,032-0474-318-01,Bola Penalty Storm C/C Futsal - Cor: Branco+Laranja,Futebol,BOLAS,0,0,Penalty,Branco+Laranja,,,,0,0,Unissex
184727,032-0585-114-01,Bola Penalty Beach Vôlei Pro 4,Vôlei,BOLAS,209.99,209.99,Penalty,,,,,0,0,Masculino
82382,032-0586-318-01,Bola Penalty Beach Training 4,Vôlei,BOLAS,0,0,Penalty,,,,,0,0,Masculino
90624,032-0128-074-01,Bola Penalty Handebol H2L S/C,Handebol,BOLAS,79.99,79.99,Penalty,,,,,0,0,Unissex
184731,132-5450-006-01,Bolsa Adidas Denim Tote,Casual,Bolsas,179.9,179.9,Adidas,,,,,0,0,Feminino
184732,132-5432-044-01,Bolsa Adidas Rose Mini Airl,Casual,Bolsas,129.9,129.9,Adidas,,,,,0,0,Feminino
184733,132-5474-162-01,Bolsa Adidas Sir Neo,Casual,Bolsas,0,0,Adidas,,,,,0,0,Unissex
181310,004-3046-110-01,Bola Nike Ordem CBF Campo - Cor: Amarelo+Laranja,Futebol,BOLAS,0,0,Nike,Amarelo+Laranja,,,,0,0,Unissex
184749,138-0417-407-01,Bola Topper Ultra 6 Campo - Cor: Branco+Verde Limão,Futebol,BOLAS,0,0,Topper,Branco+Verde Limão,,,,0,0,Unissex
33437,032-0441-044-01,Bola Penalty Brasil 70 N4 C/C 4 Campo Infantil,Infantil,BOLAS,139.99,139.99,Penalty,,,,,0,0,Infantil-U
90782,004-1302-028-01,Minibola Nike Corinthians Skills,Futebol,BOLAS,39.9,39.9,,NULL,NULL,NULL,NULL,0,0,NULL
